0.000000000000000000e+00,7.983234405517578125e+01,6.812284851074218750e+01,9.478090667724609375e+01,6.753672790527343750e+01,6.616765594482421875e+01,8.131963348388671875e+01,7.976142120361328125e+01,8.441284942626953125e+01,1.085434341430664062e+02,7.234762573242187500e+01,7.239995574951171875e+01,1.003839111328125000e+02,7.787278747558593750e+01,8.111148834228515625e+01,8.497644805908203125e+01,7.727583312988281250e+01,7.087735748291015625e+01,1.110731582641601562e+02,8.468231964111328125e+01,9.550685119628906250e+01,9.461920166015625000e+01,8.800095367431640625e+01,7.822089385986328125e+01,9.233400726318359375e+01,1.150864181518554688e+02,8.689956665039062500e+01,9.011119842529296875e+01,8.705083465576171875e+01,9.203584289550781250e+01,7.561437225341796875e+01,1.095792922973632812e+02,8.785462951660156250e+01,8.907009887695312500e+01,1.077692108154296875e+02,7.875519561767578125e+01,1.020835494995117188e+02,1.068304443359375000e+02,8.846816253662109375e+01,7.638862609863281250e+01,9.153946685791015625e+01,7.635930633544921875e+01,9.946153259277343750e+01,8.726130676269531250e+01,8.480928039550781250e+01,7.568219757080078125e+01,8.230397033691406250e+01,8.496814727783203125e+01,7.661428833007812500e+01,8.739331054687500000e+01,1.125030059814453125e+02,7.623310852050781250e+01,8.622515106201171875e+01,6.983499908447265625e+01,7.362429809570312500e+01,9.162849426269531250e+01,7.716090393066406250e+01,8.195105743408203125e+01,7.031906890869140625e+01,8.174186706542968750e+01,8.800369262695312500e+01,9.282473754882812500e+01,9.257648468017578125e+01,7.269480895996093750e+01,7.119985198974609375e+01,8.436125946044921875e+01,9.267220306396484375e+01,6.871223449707031250e+01,7.500170898437500000e+01,8.779356384277343750e+01,8.772083282470703125e+01,6.438511657714843750e+01,7.309221649169921875e+01,6.250380325317382812e+01,7.574729156494140625e+01,8.151674652099609375e+01,1.025089874267578125e+02,7.702544403076171875e+01,9.472605133056640625e+01,8.413719177246093750e+01,9.005243682861328125e+01,9.109709167480468750e+01,7.227504730224609375e+01,1.057066726684570312e+02,8.284482574462890625e+01,9.425347137451171875e+01,1.112062759399414062e+02,6.999909973144531250e+01,9.222885131835937500e+01,9.818856048583984375e+01,8.905512237548828125e+01,7.893970489501953125e+01,6.941468811035156250e+01,7.608017730712890625e+01,9.330294799804687500e+01,9.285421752929687500e+01,1.078100433349609375e+02,8.549330902099609375e+01,7.449472045898437500e+01,8.792781829833984375e+01
7.983234405517578125e+01,0.000000000000000000e+00,6.904730987548828125e+01,8.524166870117187500e+01,6.294732284545898438e+01,7.183437347412109375e+01,9.525432586669921875e+01,7.995297241210937500e+01,9.772602844238281250e+01,1.207131118774414062e+02,8.671768951416015625e+01,9.179246520996093750e+01,1.023821716308593750e+02,8.751854705810546875e+01,9.603124237060546875e+01,8.973136138916015625e+01,9.561799621582031250e+01,9.881565856933593750e+01,1.340021209716796875e+02,7.180361938476562500e+01,8.905209350585937500e+01,9.902323150634765625e+01,1.039149551391601562e+02,9.873539733886718750e+01,8.651599884033203125e+01,8.801222229003906250e+01,7.956399536132812500e+01,8.166967773437500000e+01,1.049550323486328125e+02,1.183132400512695312e+02,7.160853576660156250e+01,9.170121002197265625e+01,1.013100967407226562e+02,1.160806808471679688e+02,7.659810638427734375e+01,8.526698303222656250e+01,1.014450454711914062e+02,1.121054458618164062e+02,1.134545059204101562e+02,8.635335540771484375e+01,7.226650238037109375e+01,9.468858337402343750e+01,1.150832672119140625e+02,9.285198211669921875e+01,7.124558258056640625e+01,9.065708160400390625e+01,1.003003005981445312e+02,6.943663787841796875e+01,8.630187225341796875e+01,7.744808959960937500e+01,8.628389739990234375e+01,9.847671508789062500e+01,1.033909378051757812e+02,7.271679687500000000e+01,5.762052154541015625e+01,9.913951110839843750e+01,6.926378631591796875e+01,8.887544250488281250e+01,8.662033081054687500e+01,8.384876251220703125e+01,1.097746276855468750e+02,1.004128112792968750e+02,1.045695114135742188e+02,9.444843292236328125e+01,7.814780426025390625e+01,8.532366943359375000e+01,8.017088317871093750e+01,7.433694458007812500e+01,8.053546142578125000e+01,6.201117706298828125e+01,5.790836334228515625e+01,8.040895843505859375e+01,7.610010528564453125e+01,8.552304840087890625e+01,9.831259918212890625e+01,7.871273803710937500e+01,1.086139221191406250e+02,9.153570556640625000e+01,1.068698272705078125e+02,1.029591293334960938e+02,8.921640777587890625e+01,1.127767715454101562e+02,7.843962860107421875e+01,1.204645309448242188e+02,8.842958068847656250e+01,8.165305328369140625e+01,7.940171813964843750e+01,6.878546142578125000e+01,1.116388626098632812e+02,8.380474853515625000e+01,8.229015350341796875e+01,5.101159286499023438e+01,6.672727203369140625e+01,7.410410308837890625e+01,1.046299819946289062e+02,1.130028228759765625e+02,1.054573211669921875e+02,8.073161315917968750e+01,9.159794616699218750e+01,7.281692504882812500e+01
6.812284851074218750e+01,6.904730987548828125e+01,0.000000000000000000e+00,7.674436950683593750e+01,4.770745849609375000e+01,5.136987304687500000e+01,6.448455810546875000e+01,6.746688842773437500e+01,6.913379669189453125e+01,9.231827545166015625e+01,6.147233200073242188e+01,7.460000610351562500e+01,8.351343536376953125e+01,6.059503173828125000e+01,6.356237792968750000e+01,6.667692565917968750e+01,6.352729415893554688e+01,7.698512268066406250e+01,9.043553924560546875e+01,6.217014312744140625e+01,7.418006896972656250e+01,7.979892730712890625e+01,6.844351959228515625e+01,6.938987731933593750e+01,6.107385635375976562e+01,8.685058593750000000e+01,7.674152374267578125e+01,6.728392791748046875e+01,7.540145111083984375e+01,8.131566619873046875e+01,5.341352081298828125e+01,8.547171783447265625e+01,7.254692840576171875e+01,8.261016845703125000e+01,8.865212249755859375e+01,5.990120315551757812e+01,7.998089599609375000e+01,8.453918457031250000e+01,7.638130187988281250e+01,5.775121688842773438e+01,6.860679626464843750e+01,5.932066345214843750e+01,8.505302429199218750e+01,6.737497711181640625e+01,6.166995620727539062e+01,5.877033615112304688e+01,6.102878189086914062e+01,6.125159835815429688e+01,5.572887802124023438e+01,6.758203125000000000e+01,8.965658569335937500e+01,6.634364318847656250e+01,7.183531188964843750e+01,4.490970230102539062e+01,5.996849441528320312e+01,8.059886932373046875e+01,5.628834533691406250e+01,6.187888717651367188e+01,5.228946304321289062e+01,5.736072540283203125e+01,7.582159423828125000e+01,6.788087463378906250e+01,7.566093444824218750e+01,7.763368225097656250e+01,5.341218185424804688e+01,6.155411529541015625e+01,6.486112213134765625e+01,4.512865829467773438e+01,5.366493225097656250e+01,6.147535705566406250e+01,6.797516632080078125e+01,4.966364288330078125e+01,6.107874298095703125e+01,5.474402999877929688e+01,6.030757904052734375e+01,6.126919555664062500e+01,9.107100677490234375e+01,5.626991653442382812e+01,7.597142028808593750e+01,6.909660339355468750e+01,6.879771423339843750e+01,7.691474151611328125e+01,5.599901199340820312e+01,9.114656829833984375e+01,5.976639175415039062e+01,7.157784271240234375e+01,9.732736968994140625e+01,5.195722198486328125e+01,8.274106597900390625e+01,8.784295654296875000e+01,7.336637878417968750e+01,5.889596939086914062e+01,4.909449386596679688e+01,4.934545135498046875e+01,8.331259155273437500e+01,7.937944793701171875e+01,9.304384613037109375e+01,5.750128936767578125e+01,6.375116348266601562e+01,7.658846282958984375e+01
9.478090667724609375e+01,8.524166870117187500e+01,7.674436950683593750e+01,0.000000000000000000e+00,6.788507080078125000e+01,6.469786834716796875e+01,6.742433166503906250e+01,5.684006118774414062e+01,7.114018249511718750e+01,8.429339599609375000e+01,8.316969299316406250e+01,7.693730926513671875e+01,6.400872802734375000e+01,8.299147796630859375e+01,8.711872863769531250e+01,6.812359619140625000e+01,9.200872802734375000e+01,1.076047439575195312e+02,1.083229980468750000e+02,1.027136459350585938e+02,6.293712997436523438e+01,8.515794372558593750e+01,8.853857421875000000e+01,1.065640716552734375e+02,6.667465209960937500e+01,6.693495178222656250e+01,5.791920852661132812e+01,6.255100250244140625e+01,8.922243499755859375e+01,1.003050460815429688e+02,6.657252502441406250e+01,7.775502777099609375e+01,9.457746124267578125e+01,1.171402969360351562e+02,6.777728271484375000e+01,7.188256835937500000e+01,7.867457580566406250e+01,9.605841064453125000e+01,1.030870971679687500e+02,6.356462860107421875e+01,5.945491790771484375e+01,9.522628021240234375e+01,8.209220123291015625e+01,7.711650085449218750e+01,6.133560562133789062e+01,7.471646881103515625e+01,9.049346160888671875e+01,7.839605712890625000e+01,8.361223602294921875e+01,8.484554290771484375e+01,5.184175872802734375e+01,1.020717010498046875e+02,8.461383056640625000e+01,6.799257659912109375e+01,6.836051177978515625e+01,6.708632659912109375e+01,5.413731384277343750e+01,5.721440887451171875e+01,7.569765472412109375e+01,6.326239776611328125e+01,7.799197387695312500e+01,8.853771972656250000e+01,7.394750213623046875e+01,8.929696655273437500e+01,7.172425842285156250e+01,8.248915863037109375e+01,5.486249160766601562e+01,7.903427124023437500e+01,6.974180603027343750e+01,6.029174804687500000e+01,8.474412536621093750e+01,7.466827392578125000e+01,7.297129821777343750e+01,7.854399108886718750e+01,8.731391143798828125e+01,7.620309448242187500e+01,8.564613342285156250e+01,8.215776062011718750e+01,8.803036499023437500e+01,8.997808837890625000e+01,6.981456756591796875e+01,7.735514068603515625e+01,5.858354187011718750e+01,8.818566894531250000e+01,6.567920684814453125e+01,7.156775665283203125e+01,6.982077026367187500e+01,8.101353454589843750e+01,1.081752166748046875e+02,5.723738098144531250e+01,5.100365066528320312e+01,6.609976196289062500e+01,6.197351074218750000e+01,6.424679565429687500e+01,7.203610992431640625e+01,1.104036560058593750e+02,9.556719970703125000e+01,6.696290588378906250e+01,9.237827301025390625e+01,8.060636901855468750e+01
6.753672790527343750e+01,6.294732284545898438e+01,4.770745849609375000e+01,6.788507080078125000e+01,0.000000000000000000e+00,4.285426712036132812e+01,5.333609390258789062e+01,5.246612548828125000e+01,7.484399414062500000e+01,8.238923645019531250e+01,6.527717590332031250e+01,6.839772796630859375e+01,7.578180694580078125e+01,5.981200790405273438e+01,5.623350906372070312e+01,5.952402496337890625e+01,5.414286041259765625e+01,7.604455566406250000e+01,8.958052062988281250e+01,6.213881683349609375e+01,6.593184661865234375e+01,6.976855468750000000e+01,6.278567504882812500e+01,5.989043426513671875e+01,6.199482727050781250e+01,9.212757873535156250e+01,6.412294006347656250e+01,6.815090179443359375e+01,7.951950836181640625e+01,7.984455108642578125e+01,4.115701293945312500e+01,8.083137512207031250e+01,7.082797241210937500e+01,7.661687469482421875e+01,8.387136077880859375e+01,5.296631622314453125e+01,7.399622344970703125e+01,8.048687744140625000e+01,7.091532897949218750e+01,4.785632324218750000e+01,6.177645492553710938e+01,5.725268173217773438e+01,7.461919403076171875e+01,5.558655548095703125e+01,4.961060333251953125e+01,5.273710632324218750e+01,6.138658905029296875e+01,5.265320968627929688e+01,4.530480575561523438e+01,5.736463928222656250e+01,8.318419647216796875e+01,5.913615798950195312e+01,7.645886230468750000e+01,3.839775085449218750e+01,5.405690002441406250e+01,7.292254638671875000e+01,5.103874969482421875e+01,6.336028671264648438e+01,4.756651687622070312e+01,5.160411834716796875e+01,6.957674407958984375e+01,7.064755249023437500e+01,6.317662429809570312e+01,6.628565979003906250e+01,4.302511215209960938e+01,5.820401382446289062e+01,5.563085556030273438e+01,4.471960830688476562e+01,5.647713470458984375e+01,4.901151657104492188e+01,6.434990692138671875e+01,4.860596084594726562e+01,4.863667297363281250e+01,5.141058731079101562e+01,6.284293746948242188e+01,4.850238418579101562e+01,7.253369903564453125e+01,5.424261093139648438e+01,6.653064727783203125e+01,5.811753463745117188e+01,7.287103271484375000e+01,7.476424407958984375e+01,4.463894653320312500e+01,8.191533660888671875e+01,4.501722335815429688e+01,7.649440002441406250e+01,9.149291992187500000e+01,4.752593231201171875e+01,7.583690643310546875e+01,7.916837310791015625e+01,6.184336471557617188e+01,4.581597518920898438e+01,3.736623382568359375e+01,5.592648315429687500e+01,6.476345062255859375e+01,7.085005187988281250e+01,7.618566894531250000e+01,5.206335449218750000e+01,6.115044021606445312e+01,5.980473327636718750e+01
6.616765594482421875e+01,7.183437347412109375e+01,5.136987304687500000e+01,6.469786834716796875e+01,4.285426712036132812e+01,0.000000000000000000e+00,4.767120361328125000e+01,4.985437774658203125e+01,6.484461975097656250e+01,7.758869934082031250e+01,6.163786697387695312e+01,6.543999481201171875e+01,7.502190399169921875e+01,5.419177627563476562e+01,5.680364227294921875e+01,5.818886947631835938e+01,5.920133590698242188e+01,7.651967620849609375e+01,8.668438720703125000e+01,6.843583679199218750e+01,6.590975189208984375e+01,7.144883728027343750e+01,6.066409683227539062e+01,6.538146209716796875e+01,6.409738922119140625e+01,9.091463470458984375e+01,7.043996429443359375e+01,6.576329803466796875e+01,7.037436676025390625e+01,7.544844818115234375e+01,4.731062698364257812e+01,8.539232635498046875e+01,6.662752532958984375e+01,7.582094573974609375e+01,8.578252410888671875e+01,5.349464416503906250e+01,7.672008514404296875e+01,7.745131683349609375e+01,7.310381317138671875e+01,4.187625503540039062e+01,6.449154663085937500e+01,5.836248016357421875e+01,6.637927246093750000e+01,5.818516159057617188e+01,5.173560333251953125e+01,5.723835372924804688e+01,5.875555038452148438e+01,5.788201522827148438e+01,5.520709991455078125e+01,5.845122528076171875e+01,8.363584899902343750e+01,6.334510040283203125e+01,7.159899139404296875e+01,4.199524307250976562e+01,5.136515426635742188e+01,6.543775177001953125e+01,5.092638778686523438e+01,5.884111022949218750e+01,4.656721496582031250e+01,5.560471725463867188e+01,6.404200744628906250e+01,7.231687164306640625e+01,6.090518188476562500e+01,6.017001342773437500e+01,4.452247238159179688e+01,5.724945068359375000e+01,5.405407714843750000e+01,4.362916946411132812e+01,5.424565887451171875e+01,5.654051971435546875e+01,7.360729217529296875e+01,4.344050216674804688e+01,5.166145706176757812e+01,4.894769668579101562e+01,6.350148010253906250e+01,5.168050765991210938e+01,7.358042144775390625e+01,5.406263732910156250e+01,6.284691238403320312e+01,5.925591278076171875e+01,6.803283691406250000e+01,6.231071090698242188e+01,4.132863235473632812e+01,7.909019470214843750e+01,4.875220489501953125e+01,7.434617614746093750e+01,9.478071594238281250e+01,5.363739395141601562e+01,7.743659973144531250e+01,7.583163452148437500e+01,6.887660980224609375e+01,5.757031250000000000e+01,4.230946350097656250e+01,5.468679428100585938e+01,6.475199890136718750e+01,7.351408386230468750e+01,7.794448852539062500e+01,5.840765380859375000e+01,6.282532119750976562e+01,6.715207672119140625e+01
8.131963348388671875e+01,9.525432586669921875e+01,6.448455810546875000e+01,6.742433166503906250e+01,5.333609390258789062e+01,4.767120361328125000e+01,0.000000000000000000e+00,5.437404632568359375e+01,6.704512023925781250e+01,6.185075759887695312e+01,6.970485687255859375e+01,6.815906524658203125e+01,6.322028350830078125e+01,6.571451568603515625e+01,5.499227905273437500e+01,5.917501068115234375e+01,6.157662200927734375e+01,8.327753448486328125e+01,7.168569183349609375e+01,8.619083404541015625e+01,6.317320251464843750e+01,6.341312408447265625e+01,5.077154922485351562e+01,6.835715484619140625e+01,6.872652435302734375e+01,9.699906921386718750e+01,7.188321685791015625e+01,7.303062438964843750e+01,7.316663360595703125e+01,7.164266204833984375e+01,5.318806838989257812e+01,8.684603881835937500e+01,6.577483367919921875e+01,7.561251068115234375e+01,9.871670532226562500e+01,5.153407287597656250e+01,6.981027221679687500e+01,7.727030181884765625e+01,6.234811019897460938e+01,3.918857955932617188e+01,7.233516693115234375e+01,6.355249404907226562e+01,5.231798171997070312e+01,5.062011337280273438e+01,5.705770492553710938e+01,5.511344528198242188e+01,5.984856033325195312e+01,7.014587402343750000e+01,5.519496536254882812e+01,6.488055419921875000e+01,8.773911285400390625e+01,6.641423797607421875e+01,7.791707611083984375e+01,4.793514633178710938e+01,7.415122222900390625e+01,5.735311889648437500e+01,5.937312316894531250e+01,5.975948333740234375e+01,4.476038360595703125e+01,6.235605621337890625e+01,5.393667221069335938e+01,7.671940612792968750e+01,5.054395294189453125e+01,6.108162307739257812e+01,4.941633224487304688e+01,6.363705825805664062e+01,5.800834274291992188e+01,5.777062988281250000e+01,6.388832473754882812e+01,6.687217712402343750e+01,9.444760131835937500e+01,5.121568679809570312e+01,6.042302703857421875e+01,5.276194763183593750e+01,6.266996002197265625e+01,5.210940551757812500e+01,5.770068359375000000e+01,5.220912170410156250e+01,5.795842742919921875e+01,5.234292984008789062e+01,7.607217407226562500e+01,4.866624832153320312e+01,4.289575576782226562e+01,6.691056823730468750e+01,4.694086074829101562e+01,9.031169891357421875e+01,1.057664184570312500e+02,6.893949127197265625e+01,7.324851226806640625e+01,8.327516174316406250e+01,6.559116363525390625e+01,7.081121826171875000e+01,4.744810104370117188e+01,6.735888671875000000e+01,5.151140594482421875e+01,6.957243347167968750e+01,7.337146759033203125e+01,5.562124252319335938e+01,6.790736389160156250e+01,7.327142333984375000e+01
7.976142120361328125e+01,7.995297241210937500e+01,6.746688842773437500e+01,5.684006118774414062e+01,5.246612548828125000e+01,4.985437774658203125e+01,5.437404632568359375e+01,0.000000000000000000e+00,6.574851226806640625e+01,7.624104309082031250e+01,7.330266571044921875e+01,7.347120666503906250e+01,6.461474609375000000e+01,6.986520385742187500e+01,7.414830017089843750e+01,6.431193542480468750e+01,7.350054168701171875e+01,9.013627624511718750e+01,9.684597015380859375e+01,8.702413177490234375e+01,6.439115905761718750e+01,8.158684539794921875e+01,6.814908599853515625e+01,7.941312408447265625e+01,7.135215759277343750e+01,8.584033966064453125e+01,6.060095214843750000e+01,6.716407775878906250e+01,7.510489654541015625e+01,8.539128875732421875e+01,5.829448699951171875e+01,8.890606689453125000e+01,8.168365478515625000e+01,9.732780456542968750e+01,8.706575012207031250e+01,5.987024688720703125e+01,8.087947845458984375e+01,8.952208709716796875e+01,8.497851562500000000e+01,4.957686996459960938e+01,6.589447784423828125e+01,7.552203369140625000e+01,7.443470764160156250e+01,6.262722015380859375e+01,5.523366546630859375e+01,6.324311828613281250e+01,7.420253753662109375e+01,6.979330444335937500e+01,6.817219543457031250e+01,7.342458343505859375e+01,7.290884399414062500e+01,7.668724822998046875e+01,7.585743713378906250e+01,5.426244354248046875e+01,6.472586822509765625e+01,5.639260482788085938e+01,4.485335159301757812e+01,5.856732559204101562e+01,5.925760650634765625e+01,6.439922332763671875e+01,6.630731964111328125e+01,8.564002990722656250e+01,6.916567230224609375e+01,6.614288330078125000e+01,5.701457214355468750e+01,6.139697265625000000e+01,5.270974349975585938e+01,6.249127578735351562e+01,5.928846359252929688e+01,6.057812881469726562e+01,8.030766296386718750e+01,5.913335037231445312e+01,6.141703796386718750e+01,5.999291229248046875e+01,7.173488616943359375e+01,6.369833755493164062e+01,7.639078521728515625e+01,6.250549316406250000e+01,7.687166595458984375e+01,7.357490539550781250e+01,7.169947814941406250e+01,6.776043701171875000e+01,5.102893447875976562e+01,7.784519958496093750e+01,5.121638488769531250e+01,7.764710235595703125e+01,8.771886444091796875e+01,7.158639526367187500e+01,8.574028015136718750e+01,6.952381134033203125e+01,6.166764450073242188e+01,6.410632324218750000e+01,4.971586990356445312e+01,5.960451889038085938e+01,6.709222412109375000e+01,8.644599914550781250e+01,8.074722290039062500e+01,6.224411392211914062e+01,8.074513244628906250e+01,7.409548950195312500e+01
8.441284942626953125e+01,9.772602844238281250e+01,6.913379669189453125e+01,7.114018249511718750e+01,7.484399414062500000e+01,6.484461975097656250e+01,6.704512023925781250e+01,6.574851226806640625e+01,0.000000000000000000e+00,7.866236114501953125e+01,8.585610961914062500e+01,8.292510223388671875e+01,7.469113922119140625e+01,8.461061096191406250e+01,7.922445678710937500e+01,7.886818695068359375e+01,8.137604522705078125e+01,9.435420227050781250e+01,9.982080078125000000e+01,1.014042739868164062e+02,6.597856140136718750e+01,7.933995819091796875e+01,6.778063964843750000e+01,8.865508270263671875e+01,7.911173248291015625e+01,8.458788299560546875e+01,7.372112274169921875e+01,7.464315032958984375e+01,8.284967041015625000e+01,9.633930969238281250e+01,6.763787841796875000e+01,8.436853790283203125e+01,8.785436248779296875e+01,1.034226608276367188e+02,1.002403640747070312e+02,6.275003051757812500e+01,7.017268371582031250e+01,8.681076049804687500e+01,8.530273437500000000e+01,5.838085937500000000e+01,7.767774963378906250e+01,7.914269256591796875e+01,8.063317871093750000e+01,8.434470367431640625e+01,7.384102630615234375e+01,6.843466949462890625e+01,7.848832702636718750e+01,9.022516632080078125e+01,8.242532348632812500e+01,8.717469787597656250e+01,8.486168670654296875e+01,8.505949401855468750e+01,7.714938354492187500e+01,6.739018249511718750e+01,8.682357788085937500e+01,6.064570236206054688e+01,6.589006805419921875e+01,6.710478973388671875e+01,6.164392852783203125e+01,7.094599151611328125e+01,6.854373168945312500e+01,8.810503387451171875e+01,8.310903930664062500e+01,8.299446105957031250e+01,6.479573822021484375e+01,8.656270599365234375e+01,6.679090881347656250e+01,6.774385070800781250e+01,6.046537780761718750e+01,8.076294708251953125e+01,1.049083023071289062e+02,6.722753143310546875e+01,7.570048522949218750e+01,6.665215301513671875e+01,7.049032592773437500e+01,7.869897460937500000e+01,9.024278259277343750e+01,6.183540344238281250e+01,9.336882019042968750e+01,7.605560302734375000e+01,5.220178985595703125e+01,5.632575225830078125e+01,6.245736312866210938e+01,8.586040496826171875e+01,6.539428710937500000e+01,8.246150207519531250e+01,1.032218093872070312e+02,7.925398254394531250e+01,9.716039276123046875e+01,9.144091033935546875e+01,7.459844970703125000e+01,8.391795349121093750e+01,6.483825683593750000e+01,5.640877914428710938e+01,7.587028503417968750e+01,9.207260131835937500e+01,9.230377197265625000e+01,6.743931579589843750e+01,8.719515228271484375e+01,9.298286437988281250e+01
1.085434341430664062e+02,1.207131118774414062e+02,9.231827545166015625e+01,8.429339599609375000e+01,8.238923645019531250e+01,7.758869934082031250e+01,6.185075759887695312e+01,7.624104309082031250e+01,7.866236114501953125e+01,0.000000000000000000e+00,1.007028350830078125e+02,9.840854644775390625e+01,7.692459106445312500e+01,9.504540252685546875e+01,8.025613403320312500e+01,8.564176177978515625e+01,9.042487335205078125e+01,1.101058731079101562e+02,9.193051147460937500e+01,1.154193420410156250e+02,7.795453643798828125e+01,7.338940429687500000e+01,6.945682525634765625e+01,9.133147430419921875e+01,9.395083618164062500e+01,1.090460586547851562e+02,9.167626953125000000e+01,9.653518676757812500e+01,9.816056060791015625e+01,1.019652862548828125e+02,7.716097259521484375e+01,9.546371459960937500e+01,9.399218750000000000e+01,1.030845642089843750e+02,1.177909317016601562e+02,7.259936523437500000e+01,8.313661956787109375e+01,9.625964355468750000e+01,8.348367309570312500e+01,7.109213256835937500e+01,8.681081390380859375e+01,8.611190032958984375e+01,5.945821762084960938e+01,8.312332916259765625e+01,7.926754760742187500e+01,8.108243560791015625e+01,9.101475524902343750e+01,1.005809326171875000e+02,8.554603576660156250e+01,9.009426879882812500e+01,9.748119354248046875e+01,9.162677001953125000e+01,1.042525100708007812e+02,8.136772155761718750e+01,1.023750076293945312e+02,6.400797271728515625e+01,8.446148681640625000e+01,8.470871734619140625e+01,7.344583892822265625e+01,8.811238861083984375e+01,7.358147430419921875e+01,1.025572662353515625e+02,6.468749237060546875e+01,7.784871673583984375e+01,7.446011352539062500e+01,9.095895385742187500e+01,7.670574188232421875e+01,8.618549346923828125e+01,8.460893249511718750e+01,8.788623046875000000e+01,1.221675643920898438e+02,8.111003875732421875e+01,8.964032745361328125e+01,8.209082031250000000e+01,9.492746734619140625e+01,7.395114898681640625e+01,6.571297454833984375e+01,7.740598297119140625e+01,8.152348327636718750e+01,7.868640899658203125e+01,8.851344299316406250e+01,5.788727951049804688e+01,7.099459838867187500e+01,8.197433471679687500e+01,6.598766326904296875e+01,1.128394622802734375e+02,1.251772232055664062e+02,9.771601867675781250e+01,1.055829696655273438e+02,1.011529617309570312e+02,8.209973144531250000e+01,9.936030578613281250e+01,7.168840789794921875e+01,8.980750274658203125e+01,6.108597183227539062e+01,9.650703430175781250e+01,7.456309509277343750e+01,7.783884429931640625e+01,9.641625213623046875e+01,1.008685913085937500e+02
